id,record_Number,account_number,account_type,account_limit,account_open_date,account_balance
01JAQ4GDNN0CTCWRG7ZVDGA34Q,834,f26d679a97c5bcde3b333aa12ab1bf57d135caa7,checking,Account exceeded transaction limit,12/28/2023,3550.75
01JAQ4GDNPK1HZCZYV4JHJ0394,835,a9d52a3ec85c1ee225851675ec84f7f4642634d2,checking,Account exceeded transaction limit,8/6/2024,6970.49
01JAQ4GDNP8302W8RRF0QPTZH7,836,3698605c19afd221a8eb9201c92070f113c948b6,savings,Account under review for suspicious activity,8/16/2024,7540.78
01JAQ4GDNQP0JTABAWPZ2Q8YAP,837,35b1459a8bff34355cf610fd482a569b3e64f582,credit,Account under review for suspicious activity,8/13/2024,9496.33
01JAQ4GDNQVJJM90HW8DBPWZN2,838,065476e044237e6effaa41c9a53fbfc2119cbe89,credit,Account under review for suspicious activity,3/31/2024,6041.65
01JAQ4GDNRGH91PHDA9CZ4J4BX,839,69a16984427d15e47a855daa9cbde8b833285f87,savings,Account under review for suspicious activity,7/5/2024,3794.89
01JAQ4GDNRTAPCG3WRFTT788XF,840,95159465fd36087e5b4a9f2e8b95de627b676228,credit,Account exceeded transaction limit,10/10/2024,6267.19
01JAQ4GDNSMR1QX21ETFBMHTHC,841,17cf41e9d9c5d5f868687978925ebe1b9d41e11c,investment,Account exceeded transaction limit,7/8/2024,114.87
01JAQ4GDNTHKB6M1HE7A00AWZ3,842,13d60d3464e6f9cd737ab2544089588e38da802d,credit,Account under review for suspicious activity,7/26/2024,6028.01
01JAQ4GDNTTPMRAC99CA8E52PC,843,0a90ed2f015179d76ecf516c99e626fe53a84189,credit,Account temporarily restricted due to security concerns,9/4/2024,2494.59
01JAQ4GDNV6T40XWSB8C1ZGEJ3,844,d0da4306604029a029523ea566a5e049bed8a2da,savings,Account exceeded transaction limit,4/18/2024,8448.05
01JAQ4GDNVS1WA286Z5FVTWH8Z,845,4a66c662b13c86b19abf97b1308488a4a2c848fc,investment,Account temporarily restricted due to security concerns,5/30/2024,8670.28
01JAQ4GDNWXSJB1ZV4E9QQSQFN,846,505029f6661510702f7a2e5ff919247534390688,investment,Account exceeded transaction limit,1/1/2024,6217.42
01JAQ4GDNX18YCZ35M33B18ADR,847,86eee04fe6357123fb0e5ebb1fb90f8daff84d69,savings,Account exceeded transaction limit,10/23/2023,5172.42
01JAQ4GDNX7AEZPJVKCY142205,848,80cb3c2ecf45178696f86c4e1a6d54d5a9acce46,savings,Account temporarily restricted due to security concerns,6/21/2024,4764.7
01JAQ4GDNYM5B1273P3KR5Z39B,849,0461fdb5437e88f7fde014c97d5a81fd036f8e06,savings,Account exceeded transaction limit,4/18/2024,4517.5
01JAQ4GDNYA325V6KZNMDVG38Z,850,92a2f2c0376fc6e5972aba9f025377f06a172596,credit,Account under review for suspicious activity,5/14/2024,2016.78
01JAQ4GDNZQC3XNQDSSMT233SJ,851,1469111a50f7b835c0d4457fb181e5e42dc1bc6f,investment,Account exceeded transaction limit,9/24/2024,4347.29
01JAQ4GDP034WG7ZJV2HMQKJ4Q,852,3ac806e7e3a6c44f8575ca8a3465f19c7bf984db,checking,Account exceeded transaction limit,10/27/2023,93.87
01JAQ4GDP0XBRX6ZW318CF3FA1,853,8826725ebfef8e7de27f740ebbaa15b44dc13256,checking,Account temporarily restricted due to security concerns,2/12/2024,2545.68
01JAQ4GDP1S9DXDSW2YR38QR5V,854,c74e6dd9cbd3d2952b327622aeea8dc0688e2e28,credit,Account temporarily restricted due to security concerns,2/3/2024,9958.56
01JAQ4GDP1S7YDATDEZ5088J04,855,315ea5366bbcf7333e23a1a444630c2536227622,checking,Account under review for suspicious activity,6/17/2024,9596.1
01JAQ4GDP28HM2GNDEK8ESYSWC,856,1339f5a248cb9498daa9388d9dd214a321d3407d,investment,Account temporarily restricted due to security concerns,5/26/2024,7227.11
01JAQ4GDP3ESV637EP2RB43PP4,857,6dd2e0d181756e484e548ff2f67a46000ccd87c7,savings,Account under review for suspicious activity,11/16/2023,2552.7
01JAQ4GDP3CS5V5G92KSVVEMR9,858,2c74bf58dc5a187890e574f0ebef37d94dea1087,credit,Account under review for suspicious activity,6/22/2024,3678.95
01JAQ4GDP4QTNX2TW2ZVEENZ60,859,8da64486427e7ee04eb5682d39f78332cce42ae7,investment,Account temporarily restricted due to security concerns,8/20/2024,8556.68
01JAQ4GDP40C90CSJ7MCNAC1P1,860,c8163b7bccc5c2b921e0bb8aa096b7e3c8631bfc,checking,Account exceeded transaction limit,6/5/2024,666.34
01JAQ4GDP5E1QWAHXGG0FF6D3W,861,c03491264dd7910a63b0b14025634988817ed523,checking,Account exceeded transaction limit,3/24/2024,7082.09
01JAQ4GDP67WWZAKS9QPRT6AC4,862,d3b813e74ab2722ecd2919fbb791eba2357c716c,checking,Account temporarily restricted due to security concerns,3/7/2024,7899.49
01JAQ4GDP6V6N66ST5M15V8T9M,863,ec75397bf45255e8183d464c295f2a708ba6ae94,investment,Account under review for suspicious activity,12/28/2023,288.37
01JAQ4GDP7KM7HFZN0HA873C6A,864,1c052c902ed0b88fecd9423c12edcb5d9a563aa1,credit,Account under review for suspicious activity,8/2/2024,151.08
01JAQ4GDP80YE0FF5EG9FQPAF7,865,07ab89e66e93c8306d63785cc036661b152b11c4,checking,Account temporarily restricted due to security concerns,4/13/2024,5824.16
01JAQ4GDP87ZS4AK8CEJQHXTWA,866,e24aedd0e38a668b434845b48ecffc3c183a383c,investment,Account temporarily restricted due to security concerns,1/9/2024,9312.63
01JAQ4GDP9FVDD7H7KEMKNY01G,867,4a83d965b53903b78e3ed9d30eeb9f5669ede43e,checking,Account exceeded transaction limit,5/15/2024,625.17
01JAQ4GDPAXNTE4HRCDZ811V2C,868,5447df07eaccb970777e26dda77ce0e576365089,checking,Account exceeded transaction limit,10/20/2024,8047.61
01JAQ4GDPA955ZNYQ4RNS8AC75,869,bf97c2347569e5b76dbbda8c8899aa11842e1034,savings,Account under review for suspicious activity,3/21/2024,9708.46
01JAQ4GDPKJZQAKXZ20PSMVQK3,870,92ba0cc5435806a3144d2071bd6d1be75ddc0bdb,checking,Account under review for suspicious activity,4/21/2024,3979.31
01JAQ4GDPN1JPV8V7D31N3MGR3,871,456220c04edb927f30600937aaa6c793c1b756cf,savings,Account exceeded transaction limit,7/8/2024,1471.02
01JAQ4GDPPHVAGJ7D5Z3MCKQGR,872,6d40822d35c8f35482bfc01247feed19a823432e,savings,Account under review for suspicious activity,10/27/2023,4224.25
01JAQ4GDPQ4S35D83E8MTTCJFD,873,fabba22cb39ab4c7b71bf536dbde95da4361d752,savings,Account temporarily restricted due to security concerns,11/4/2023,9749.27
01JAQ4GDPRPC2Q9ABFH1KCHAAA,874,a3b9be11809c4edba89e6e09d0744550bc9d9162,credit,Account under review for suspicious activity,11/1/2023,3105.16
01JAQ4GDPTZM0799B54MVDCGXC,875,7ebbe488f645c9673a90c891f788d190ec1f2f9d,credit,Account under review for suspicious activity,12/27/2023,8176.61
01JAQ4GDPT1869JM40D50Y1GS9,876,c060b3aabe9c398b712616129aa4a91b6bcaa76d,credit,Account exceeded transaction limit,6/28/2024,6904.32
01JAQ4GDPVR5SNMKZW0W68JVFK,877,fa0cf6b05b710d1b9c000dcdb0d7674334f68b1c,savings,Account temporarily restricted due to security concerns,10/6/2024,1869.66
01JAQ4GDPW1NXZVSN3XHK22AKX,878,f622ebd241cd768b8da11e0afc74545fdc22ee22,investment,Account under review for suspicious activity,3/1/2024,7146.58
01JAQ4GDPXGYBME9TPMPNY9KQ5,879,f3cd249f6c465ef98dc8b9c8174302376ad4d549,savings,Account exceeded transaction limit,7/8/2024,5157.64
01JAQ4GDPXJMK4ECSG94TN23N1,880,8e310b223ecc8ac743dd1f5a27a99973d86fb83f,investment,Account temporarily restricted due to security concerns,10/30/2023,246.83
01JAQ4GDPYMM8CWNRD3RGBWWFK,881,de6815ead467195dea2102c888af21c27c6edac0,savings,Account temporarily restricted due to security concerns,10/17/2024,4327.51
01JAQ4GDPZFQDVSE10H1FJH7P1,882,a5314d9a9c3bebb43bdcea0dd916e9855ac3484d,investment,Account under review for suspicious activity,8/6/2024,5139.49
01JAQ4GDPZ26B2YX5QQVWR6VHK,883,8767667116af8f34e6a745b443594d29931ad229,checking,Account under review for suspicious activity,11/21/2023,6736.3
01JAQ4GDQ0WT4G9QPN441W23J2,884,d90f1ce9dd9ab835ad9bfb00351f015c7501fa15,credit,Account temporarily restricted due to security concerns,12/27/2023,6570.12
01JAQ4GDQ0HWW9H664YNRXK8N7,885,ff89dcaa9142540080256d3895e1dccb2f51be82,savings,Account temporarily restricted due to security concerns,12/27/2023,3144.68
01JAQ4GDQ13A2W47SPP83F1AQ6,886,0cfee6ceb0df81cc6333f6d264850c74dbad7257,investment,Account under review for suspicious activity,6/27/2024,6324.34
01JAQ4GDQ2KC60P8CJ131KDTKE,887,a1ba5f6340d01d5a33cc53e2559f223aa9345503,checking,Account temporarily restricted due to security concerns,4/10/2024,885.11
01JAQ4GDQ2JYZ60KMMPYNVCGDK,888,95343af717eb2ca0537ac5a72f58b899a38d716e,investment,Account under review for suspicious activity,7/29/2024,5848.85
01JAQ4GDQ3V6MF2A65SRD0Q83P,889,ba91b64fc811441e2d65bf4b2471bc738dca090a,credit,Account temporarily restricted due to security concerns,10/4/2024,3666.85
01JAQ4GDQ402X1Y6B6F3H0YJPC,890,947189ddc430c5deff0aafffac0eaf7a781170e4,savings,Account under review for suspicious activity,7/10/2024,3199.2
01JAQ4GDQ4A53XWPYBS5CAFSHM,891,18bb396e30beb22df4e2d3116aa082b9324f95aa,savings,Account under review for suspicious activity,8/20/2024,6332.4
01JAQ4GDQ5P75X6KKFDA09Y8TB,892,8caa595c9accc2dd5fc2c6f642643804264baae8,credit,Account exceeded transaction limit,2/18/2024,4093.35
01JAQ4GDQ5MET1DGW5KFVNFBZ6,893,1e3255d8a1e76438dfc2608c49934fad1ed4137a,savings,Account exceeded transaction limit,8/8/2024,6175.58
01JAQ4GDQ660EYVNTNHMEF4D6Q,894,23fa6b0181478d6d68104d387b2f4cfbf3b4207b,checking,Account under review for suspicious activity,12/10/2023,1303.43
01JAQ4GDQ63RJ8NG7063EPY6WV,895,7a77cc3b4a96047cc28dc23ebfda0c611afb79cb,credit,Account under review for suspicious activity,7/1/2024,1665.53
01JAQ4GDQ761CNH9ZXJWBD2JYF,896,f86c61d9bb8f4fd6d505bb83f6b9a353c063f524,savings,Account temporarily restricted due to security concerns,5/28/2024,4798.39
01JAQ4GDQ8J33F1BYC2HY3G4QM,897,46c335fb9174323989f3de2f3f61f356755586d7,credit,Account exceeded transaction limit,8/10/2024,2025.56
01JAQ4GDQ8V8BXNS5X9CCBJCMY,898,4985c1720020caed00c2b2cbaabd00b3496d4fc3,checking,Account under review for suspicious activity,7/9/2024,5801.54
01JAQ4GDQ98SHE2KPVXHZH5DM9,899,1a5588d95b9940428e5b3f174c7100410c5144e7,investment,Account exceeded transaction limit,2/13/2024,6663.25
01JAQ4GDQ90V096B5PXHND3N8X,900,2b999515d2d6f6449e1ae4f6189d01f682f76a64,checking,Account exceeded transaction limit,7/14/2024,2535.42
01JAQ4GDQA337W1RKX0JTQJ2CB,901,05c4f9514264751768af5821ea95fe9a3dbe3192,investment,Account temporarily restricted due to security concerns,12/22/2023,381.05
01JAQ4GDQARK18FAARAFMVRATT,902,bdee6de805ac1afbab8587231049c6a24a23c3c2,savings,Account temporarily restricted due to security concerns,5/17/2024,5058.74
01JAQ4GDQBX8JQSAVY3TZP0XC6,903,3cd88fb37f76646e4c120427418e9d1ddd050fa4,investment,Account temporarily restricted due to security concerns,1/20/2024,9151.74
01JAQ4GDQC3HV6YKC3EBEKCNTG,904,75e140bdd4b0ca73eeeeb496ce359bcc47c36ef7,checking,Account exceeded transaction limit,9/12/2024,6801.48
01JAQ4GDQC90C20Y0797WDJYTH,905,7331cbd3579b28b5dc81be61234ee62bdd247535,credit,Account under review for suspicious activity,5/31/2024,2693.66
01JAQ4GDQDN4JH7DX5MXFDHSD7,906,02a3d047bd20c74ddd7754aee8586ca5f278d676,checking,Account temporarily restricted due to security concerns,5/22/2024,2568.3
01JAQ4GDQEGNB28P6595K5NDNG,907,df975e76658b2679fc874d90d6b3a3aa31226390,checking,Account temporarily restricted due to security concerns,3/7/2024,4711.99
01JAQ4GDQENW83D3BBSCFR3VTD,908,5893b612ee3b6fbf5770022859c49610a1e6e925,investment,Account exceeded transaction limit,8/8/2024,7280.42
01JAQ4GDQFTKM97NDZZ6E535CJ,909,f002f9c1c8f413e8ebb190c64fd74c41f0a703d8,savings,Account exceeded transaction limit,1/23/2024,3124.36
01JAQ4GDQF5H76QENH4WNDN8S5,910,399b9e1a280fec4c96777ceedff66b3b48c0875b,checking,Account temporarily restricted due to security concerns,9/16/2024,8265.86
01JAQ4GDQGWC7SQB8AQK46SCKE,911,ea491d46035784a0a2a40a75b23deba89dc39cd6,investment,Account temporarily restricted due to security concerns,4/24/2024,7794.39
01JAQ4GDQGXR7E5FWV4AACJAZ0,912,5f29452823d4fa97acc7457c626ef380e5e0c81c,savings,Account under review for suspicious activity,1/2/2024,3613.17
01JAQ4GDQHF4DNRB7TH4M49394,913,8f7886737959e83ba7d99eefb6f45df88235e6e7,savings,Account temporarily restricted due to security concerns,5/4/2024,6751.25
01JAQ4GDQJM73RWP1QZJTD6H0E,914,db7ad044c98293f1dcf5d0f0d9f54aa6a96cf01f,credit,Account exceeded transaction limit,7/6/2024,1140.75
01JAQ4GDQKH7VBTVKGR87HA7ZW,915,22bc736a97b9a655f49dadfa9f4993a9716cf199,investment,Account exceeded transaction limit,8/19/2024,9101.9
01JAQ4GDQMZCFDWA89D70HCD1N,916,5e4bc5302d01666f70c7fc301159285adf9b39e5,investment,Account temporarily restricted due to security concerns,6/11/2024,8245.6
01JAQ4GDQNATRQ1W0P6EFG20G6,917,5c61c29a431cf3fe0092ec447a8eab9858ec451e,investment,Account under review for suspicious activity,8/22/2024,7255.56
01JAQ4GDQNE66Q9JQDV8ZS5CBE,918,84b103cad069e5123cf5aa8ac671946372768c9e,checking,Account temporarily restricted due to security concerns,3/14/2024,1157.32
01JAQ4GDQQJFN6PJX7TEMW6YY1,919,129133b0cd74b59de3d137614c8471c7ca3c5cac,checking,Account temporarily restricted due to security concerns,11/27/2023,450.88
01JAQ4GDQR10K46QCH36V7216G,920,9ad2d574e2b74e0d90adee1483b75d1797a5184c,credit,Account temporarily restricted due to security concerns,6/12/2024,5166.14
01JAQ4GDQRXQG245RNQFQCP7N7,921,466d27504f6101f826b6d4ec21f34009886d9d51,savings,Account under review for suspicious activity,9/17/2024,4356.34
01JAQ4GDQS4NGWXPRANBNZ4JT5,922,3ade60e03f075ece2e37ffcf7b50be745f50843e,credit,Account under review for suspicious activity,8/24/2024,2685.71
01JAQ4GDQTF7ZEFX0TNPBHV9MD,923,9dc1d58837021b57f0253bdf0bd08cf4002c383a,investment,Account temporarily restricted due to security concerns,10/11/2024,9198.12
01JAQ4GDQT7N73ZEBX6DZ853R7,924,037dc2412447620de175e38b6c24b5df2dd62029,investment,Account exceeded transaction limit,2/17/2024,7800.29
01JAQ4GDQWSNGF7ER7D8KGM8BN,925,4b53cc8d3b695e883527076acc23e7595b4a19af,investment,Account under review for suspicious activity,3/14/2024,1518.89
01JAQ4GDQXQMYTRZ94AWQVQXMP,926,4ff04978019a1010f62e2c4ce202a4d06d77d950,credit,Account temporarily restricted due to security concerns,5/1/2024,441.22
01JAQ4GDQXEC3A5NEDE8C4AHRS,927,426d40878f5b06acecdc5322bea079b7d4449024,credit,Account exceeded transaction limit,10/3/2024,2950.34
01JAQ4GDQYR8KRZYV138CN81F3,928,f0d2ae356f04e9c7a86100fda15af026050f14b8,savings,Account under review for suspicious activity,11/13/2023,8938.56
01JAQ4GDQZHBWJEZNRAG9W2TS6,929,08b6dcc0e1af1bd6a81e6ad9edf5c3a63e1cebdb,savings,Account under review for suspicious activity,7/28/2024,4455.63
01JAQ4GDQZH6V0YV43KDW3N4RC,930,41ec1e87e53487e430f02119d44547378b39927a,savings,Account temporarily restricted due to security concerns,7/22/2024,3539.09
01JAQ4GDR0RH9CKGQGPY39Y2FX,931,84121bf8aa214c09256b5bb197d3710edf6ac384,checking,Account temporarily restricted due to security concerns,12/12/2023,6463.25
01JAQ4GDR1160Z0GNWT7Q8VBJB,932,ec828e9fc3f84a0def341ea3b4a668488303bbb4,investment,Account temporarily restricted due to security concerns,12/16/2023,1916.76
01JAQ4GDR272N271MST6TGBXJS,933,e7c1b69931689e991fa1187045b9562fa8fc24dc,investment,Account under review for suspicious activity,8/1/2024,6727.83
01JAQ4GDR2744018W07BQKYM0J,934,6c19cf1cff5f95d0edd085b4e0e0966046117d48,checking,Account under review for suspicious activity,4/6/2024,4694.61
01JAQ4GDR3EY11DK7X2XES2KBE,935,f5a0d886f697010af2aefa4137ea39d957541622,investment,Account temporarily restricted due to security concerns,7/22/2024,4882.29
01JAQ4GDR44HTDEAX0JPWY08D5,936,9d12ff55a2519346dde1961fa6965361cf890e0c,savings,Account exceeded transaction limit,9/5/2024,4870.51
01JAQ4GDR4K6NQZ6VVWZFWYW73,937,f7b7590c02291c9f6add74e310345715efd7e87e,credit,Account temporarily restricted due to security concerns,3/31/2024,5243.04
01JAQ4GDR5YCHBP51J2J99HZ3M,938,6f025a632ef0e0d9634532206cd81f8f79710177,credit,Account temporarily restricted due to security concerns,12/1/2023,5948.51
01JAQ4GDR60438BPYTKGHR582V,939,8998551486ee00272c15dc81a83716e7ccbcc640,checking,Account exceeded transaction limit,1/26/2024,8219.94
01JAQ4GDR66N2FSFV1D0Y1P9WA,940,da29dca2eeabc356f06dcf331f10a955ce545684,credit,Account exceeded transaction limit,7/15/2024,2280.85
01JAQ4GDR7AZWPSHPC10ES03N2,941,8c555c05fc21ae4a88355b0a67406c45c1228ea9,savings,Account temporarily restricted due to security concerns,10/18/2024,8155.1
01JAQ4GDR8H18YGPAFWVRZC20S,942,d99e86ca29963503bf38351b4e5e3f3dffd7e537,credit,Account temporarily restricted due to security concerns,7/22/2024,5537.81
01JAQ4GDR917ETWGRVBCYAF81F,943,59f6c8890a1cb3b05ab269e99307e792a56c0421,investment,Account temporarily restricted due to security concerns,8/30/2024,7192.12
01JAQ4GDRANV7DCW8CCV7NKPAW,944,66bf92f323f5c319940a1e7c0ac6728a33beca39,checking,Account exceeded transaction limit,4/20/2024,4842.72
01JAQ4GDRB8GWQWCEHTM3VAA7X,945,a4eb707891132b8d1466d36da7d21beea9519e13,checking,Account under review for suspicious activity,1/9/2024,1747.9
01JAQ4GDRBG4MPSPZ5PT52421N,946,4574a2ad06f1d2e4bd86bd1f054f1f6636a20090,credit,Account under review for suspicious activity,9/4/2024,7666.17
01JAQ4GDRCJCB5GYSQWKN272R2,947,ff9cc38807ae208b44341790188346a594e598a8,checking,Account under review for suspicious activity,3/12/2024,9263.47
01JAQ4GDRD1VGV465S2NMADWQ4,948,2e20c84c7eb296a7b6d39f03630b58f30596eb8d,credit,Account under review for suspicious activity,1/31/2024,2394.46
01JAQ4GDRD72CZ90XCJH7GT2C8,949,1816bf26e442796216c7c05d20439002a747e9e5,credit,Account exceeded transaction limit,4/16/2024,5674.03
01JAQ4GDRET7NH3V8T5RS1H8QK,950,4dd7c25e9ad314a157956414875b777f9b0c8dc5,checking,Account exceeded transaction limit,8/2/2024,5836.44
01JAQ4GDRF70CACRD263CP1981,951,265f545d8ac7fcb18d25a4398086abeaff20827e,checking,Account under review for suspicious activity,12/5/2023,7745.49
01JAQ4GDRFFSRSEEESTSX7MRXR,952,3213c4f874ee86680ec8a9714503451d105e863d,checking,Account exceeded transaction limit,9/30/2024,8117.15
01JAQ4GDRGQPMF1Q48QA0WH77T,953,6c722b20473b704acd9345856fdbaabb6b9d8bde,checking,Account under review for suspicious activity,2/14/2024,849.15
01JAQ4GDRHF5TH3W9A2395K8QZ,954,0793f8081b06c045610f592e071015d1fe19362e,investment,Account temporarily restricted due to security concerns,4/30/2024,1085.34
01JAQ4GDRJFC2JTFH9RJ9JRA48,955,b55d76aaaa33a3f8bc0315461c0e2d98f984cd8e,investment,Account under review for suspicious activity,1/16/2024,2993.75
01JAQ4GDRJ2X13Q1HKAF22PSX6,956,bf70509497d9dabc505880569adf41265262924c,checking,Account temporarily restricted due to security concerns,3/4/2024,8472.21
01JAQ4GDRKQCJHJJCDX9YKETAY,957,bcfcfc65ae7bba88371e7247b0aad3f5c2dae753,checking,Account exceeded transaction limit,12/29/2023,7609.02
01JAQ4GDRMBYXQS37XZDFCKH4W,958,1e0ee699888625ff4d6a0114c36d2964d993f426,investment,Account temporarily restricted due to security concerns,10/26/2023,2269.2
01JAQ4GDRMZ7DSZHYN6BPSCDHX,959,e34c2878ebc929547d69f4dcdde7742e314e5e33,credit,Account exceeded transaction limit,11/21/2023,9561.85
01JAQ4GDRN1297D8395AD8A4KZ,960,8b9bd339399c109c8ac6807a4333db35399645ae,checking,Account temporarily restricted due to security concerns,2/14/2024,3697.97
01JAQ4GDRP04RFRAT8YY9EB5KW,961,56c9c7721f27321e46dbfc736c00750a1ffcdb3b,investment,Account exceeded transaction limit,6/19/2024,4541.26
01JAQ4GDRP44HSKZA4AFDT0NZP,962,2939a7c71be5034a4432c25d70d242b2616bd374,savings,Account under review for suspicious activity,3/18/2024,7077.05
01JAQ4GDRQV43SJ4XZRNPQ1XEW,963,4ab5898ccd3bb637477900f534a664435fa39a1b,checking,Account exceeded transaction limit,3/5/2024,9426.97
01JAQ4GDRRC4KBM5BE1F0DNC9J,964,7972044f18df7af4151b5aecd6d39848282b0f7f,credit,Account exceeded transaction limit,12/24/2023,6888.48
01JAQ4GDRRP3S5ATMKNMMQPX7B,965,115c8930af97ee315ba275d9751088db9b30d823,investment,Account temporarily restricted due to security concerns,1/17/2024,8963.79
01JAQ4GDRS6RJX9C7S1ZYK06YB,966,dfbcbef41f596153f94547af72c11d4a66f0ed57,credit,Account under review for suspicious activity,11/16/2023,1788.7
01JAQ4GDRT98ME1GGWJNT99571,967,c6f58579101e24eb11476d8eb0a53b13b1bebcca,investment,Account under review for suspicious activity,1/1/2024,1938.27
01JAQ4GDRVVNR5JGCJT4A1Q79S,968,7dbfe6c988b874bae36cbea3de2b156e1b9baa86,checking,Account temporarily restricted due to security concerns,7/1/2024,5449.9
01JAQ4GDRVVA1797QVREA25NN5,969,a5626ef368b4b3f3b5969987daccb4e91a61bf66,investment,Account temporarily restricted due to security concerns,12/19/2023,3849.66
01JAQ4GDRWV70J84NW0E58NWDR,970,fbf42d1e496afcfa2770655f17b19926a889c875,credit,Account temporarily restricted due to security concerns,1/21/2024,5727.96
01JAQ4GDRX5YESMA73A2DDJD4Q,971,e50543e4009072aa65b96ae16fce502d063a19ba,investment,Account temporarily restricted due to security concerns,5/2/2024,9595.05
01JAQ4GDRXV3MQWGC3G7C6KR6Y,972,4412b79e76256e6c6bf7dba27836b032d6220e99,savings,Account under review for suspicious activity,10/23/2023,7720.25
01JAQ4GDRYZRWFRQJVYCW6CSTP,973,f177787f32b2c7051441049be37a22fbf31fab99,investment,Account exceeded transaction limit,5/21/2024,6064.3
01JAQ4GDRZ3NP3Q3D22YF0YP1G,974,8145597ccee430d2a3432390c84c4ec64a75a29f,checking,Account exceeded transaction limit,2/12/2024,7041.19
01JAQ4GDRZXZS4SZ7H4MT0GG3T,975,3c5f8d0495b22ecaab331ced0e7e2df721c01b36,investment,Account under review for suspicious activity,2/2/2024,3119.38
01JAQ4GDS0TVZZVQNAJEXY7HFR,976,58aedc8ffc69485d7f0f16230dc53f9163a673e9,checking,Account exceeded transaction limit,7/19/2024,2915.16
01JAQ4GDS1KQ5M313JRPAMYD0R,977,92f5db5d9d56f7e241ba18ceb23c9c7bcca83353,savings,Account temporarily restricted due to security concerns,1/19/2024,2408.61
01JAQ4GDS2JHBRMMVB3J1DKJ5M,978,fa7bb6630fd4f7551b3f0860da0658f04e4c237d,checking,Account under review for suspicious activity,9/4/2024,8243.7
01JAQ4GDS2HGA0X6WG2S7DN19A,979,dc68a964fb65190bff48fb3c5f5bc05c4d69dd79,savings,Account exceeded transaction limit,1/18/2024,576.66
01JAQ4GDS3JB4SC1R85TFXF2PF,980,235e87e94e1105a3e3cc96fcf71bddc838e77198,checking,Account exceeded transaction limit,3/16/2024,15.14
01JAQ4GDS4BR517G3D77F4P16F,981,07dda30c033349b81806f74a0d70e7d6fbff80f5,savings,Account temporarily restricted due to security concerns,7/26/2024,3226.8
01JAQ4GDS4KY03SB2P86QM2B7F,982,beea68412667c0c8239551dd8561af9527b50253,savings,Account exceeded transaction limit,4/19/2024,1183.8
01JAQ4GDS5N21AVYNGFF42HV0N,983,f5eebd3bc5bac105728770f8d7ae10f932683d48,checking,Account exceeded transaction limit,5/7/2024,4999.25
01JAQ4GDS6H42YCAC09BHPARPB,984,75f0de0de2f1e2e1866ceb201a6170697ba0b3e5,checking,Account under review for suspicious activity,4/24/2024,3304.5
01JAQ4GDS6GP0D1AK2NCHVMHFZ,985,7a328e62daa94dadc0b92462476499e9a3d4d309,investment,Account exceeded transaction limit,3/7/2024,2713.58
01JAQ4GDS78P5PCK1PXVA3G31D,986,6c255cce6c516e3a64b4a790135bd8ca21f705a9,investment,Account temporarily restricted due to security concerns,8/6/2024,932.87
01JAQ4GDS8PBQY7Z01SGGA31A1,987,cc6242fd8e54fb799be434ce2f7f1889a843bc70,credit,Account temporarily restricted due to security concerns,4/10/2024,9958.39
01JAQ4GDS9X76HF72J8CVW3WH0,988,0b565a931de3e90085fce85d1e641c48bc0eb270,checking,Account exceeded transaction limit,9/9/2024,2461.82
01JAQ4GDSA7TPPB6YHJMCDB3K4,989,76036d46ea1194e522833cc6b8ba2e9e5f7eee56,savings,Account temporarily restricted due to security concerns,6/29/2024,5067.36
01JAQ4GDSBJQYFQCNPVSZ4X1V5,990,9a578157b4137f77a3714303173e009accd82102,credit,Account under review for suspicious activity,7/14/2024,3252.64
01JAQ4GDSB4T9W07NWS2A2EQGF,991,bba70ba769c959a5fc5be9caf9af56989b506892,investment,Account exceeded transaction limit,12/12/2023,732.3
01JAQ4GDSCWVGMTCT5WHA9MQ3Z,992,524051b4bbc46d78e105cde8b6804e9b5911e307,checking,Account exceeded transaction limit,11/25/2023,7786.08
01JAQ4GDSCHQYEV35TAM3F34WH,993,6a4368af5af110eb8fb915aff6afde8c3150c016,investment,Account temporarily restricted due to security concerns,6/8/2024,951.78
01JAQ4GDSDJ0YS9AS6V5HB3T6V,994,bdf4f323e511cefecea46bbe17b224664ca81810,credit,Account exceeded transaction limit,3/14/2024,8220.02
01JAQ4GDSEE78JDMHE1CF91R22,995,51e334163668b8a602f8de5c6595982804d409b9,checking,Account temporarily restricted due to security concerns,8/19/2024,2926.88
01JAQ4GDSE7CPF4FA1J1AHZEGD,996,1bc37dab1f99f78441ec33b7253182f19fa66f21,credit,Account under review for suspicious activity,4/29/2024,771.3
01JAQ4GDSF0Z94PSYSZRA2R250,997,224a7ada4a06798dc3d2b9cf597305a0f848b527,investment,Account exceeded transaction limit,6/3/2024,8319.89
01JAQ4GDSGDFMRYDXXZTMB0PDQ,998,f160a235c27bf0cb5251a87f358efc752eca2ef5,checking,Account temporarily restricted due to security concerns,1/8/2024,3760.39
01JAQ4GDSH9Q948ZCAR6W7F4HD,999,15339a9c4511024f23946a92db1e094cea207c1e,savings,Account exceeded transaction limit,10/26/2023,7453.95
01JAQ4GDSJNF88RZ221YN89R7T,1000,d6c3a24de55337e680e861b7cff2d5b2f62eb9c6,checking,Account under review for suspicious activity,4/25/2024,4896.89
